backtrace	2400000	5	1.11	1.11	0.03	0.02	AB
objdropdef	3000000	1	3.09	3.07	0.02	0.02	AB
objdropdef	3000000	2	3.08	3.07	0.02	0.02	BA
objdropdef	3000000	3	3.09	3.07	0.02	0.02	AB
objdropdef	3000000	4	3.08	3.08	0.02	0.02	BA
objdropdef	3000000	5	3.10	3.07	0.02	0.02	AB
objchurn	3000000	1	3.57	3.55	0.02	0.02	AB
objchurn	3000000	2	3.54	3.56	0.02	0.02	BA
objchurn	3000000	3	3.57	3.57	0.02	0.02	AB
objchurn	3000000	4	3.56	3.60	0.02	0.02	BA
objchurn	3000000	5	3.60	3.59	0.02	0.02	AB
objdatains	3000000	1	2.90	2.88	0.03	0.02	AB
objdatains	3000000	2	2.89	2.87	0.03	0.02	BA
objdatains	3000000	3	2.88	2.88	0.03	0.02	AB
objdatains	3000000	4	2.90	2.90	0.03	0.02	BA
objdatains	3000000	5	2.89	2.88	0.03	0.02	AB
objalloc	3000000	1	2.42	2.43	0.02	0.02	AB
objalloc	3000000	2	2.42	2.42	0.02	0.02	BA
objalloc	3000000	3	2.41	2.40	0.02	0.02	AB
objalloc	3000000	4	2.42	2.40	0.02	0.02	BA
objalloc	3000000	5	2.42	2.41	0.02	0.02	AB
objallocni	3000000	1	2.21	2.20	0.02	0.02	AB
objallocni	3000000	2	2.22	2.23	0.02	0.02	BA
objallocni	3000000	3	2.21	2.19	0.02	0.02	AB
objallocni	3000000	4	2.21	2.19	0.02	0.02	BA
objallocni	3000000	5	2.22	2.19	0.02	0.02	AB
objmap	3000000	1	0.37	0.37	0.03	0.02	AB
objmap	3000000	2	0.37	0.37	0.03	0.02	BA
objmap	3000000	3	0.37	0.37	0.03	0.02	AB
objmap	3000000	4	0.37	0.37	0.03	0.02	BA
objmap	3000000	5	0.37	0.37	0.03	0.02	AB
arith	150000000	1	7.01	7.05	0.02	0.02	AB
arith	150000000	2	6.97	7.02	0.02	0.02	BA
arith	150000000	3	7.03	7.08	0.02	0.02	AB
arith	150000000	4	7.06	7.06	0.02	0.02	BA
arith	150000000	5	7.04	7.15	0.02	0.02	AB
prop	90000000	1	6.96	6.94	0.02	0.02	AB
prop	90000000	2	6.99	6.94	0.02	0.02	BA
prop	90000000	3	6.98	6.97	0.02	0.02	AB
prop	90000000	4	6.99	6.98	0.02	0.02	BA
prop	90000000	5	6.97	6.95	0.02	0.02	AB
calls	60000000	1	6.41	6.38	0.03	0.02	AB
calls	60000000	2	6.37	6.40	0.03	0.02	BA
calls	60000000	3	6.38	6.41	0.03	0.02	AB
calls	60000000	4	6.39	6.41	0.03	0.02	BA
calls	60000000	5	6.37	6.41	0.03	0.02	AB
str	28000000	1	4.41	4.45	0.02	0.02	AB
str	28000000	2	4.43	4.47	0.02	0.02	BA
str	28000000	3	4.42	4.44	0.02	0.02	AB
str	28000000	4	4.42	4.52	0.02	0.02	BA
str	28000000	5	4.42	4.44	0.02	0.02	AB
arr	30000000	1	4.53	4.51	0.02	0.02	AB
arr	30000000	2	4.54	4.55	0.02	0.02	BA
arr	30000000	3	4.51	4.52	0.02	0.02	AB
arr	30000000	4	4.55	4.54	0.02	0.02	BA
arr	30000000	5	4.58	4.51	0.02	0.02	AB
re	12000000	1	5.62	5.53	0.02	0.03	AB
re	12000000	2	5.53	5.50	0.02	0.03	BA
re	12000000	3	5.51	5.54	0.02	0.03	AB
re	12000000	4	5.46	5.59	0.02	0.03	BA
re	12000000	5	5.49	5.52	0.02	0.03	AB
